timestamp,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,PS,T2MDEW
2019-07-09 04:00:00,31.02,76.71,1.8,257.8,0.57,97.12,26.46
2019-07-09 05:00:00,30.98,75.78,2.28,257.6,0.76,97.17,26.23
2019-07-09 06:00:00,31.31,72.96,2.61,249.3,1.61,97.24,25.9
2019-07-09 07:00:00,31.87,64.95,3.46,246.3,2.2,97.32,24.48
2019-07-09 08:00:00,32.58,58.02,4.55,250.5,0.75,97.38,23.28
2019-07-09 09:00:00,34.08,50.2,5.33,260.9,0.85,97.38,22.27
2019-07-09 10:00:00,36.02,43.61,5.67,271.8,1.01,97.34,21.72
2019-07-09 11:00:00,37.13,40.62,5.79,280.6,0.92,97.26,21.56
2019-07-09 12:00:00,37.76,39.46,5.87,286.6,0.94,97.19,21.63
2019-07-09 13:00:00,37.76,39.78,5.86,291.2,0.94,97.12,21.77
2019-07-09 14:00:00,37.49,40.75,5.42,294.9,0.76,97.07,21.94
2019-07-09 15:00:00,37.09,42.09,4.66,297.5,0.58,97.04,22.1
2019-07-09 16:00:00,36.29,45.05,3.57,298.6,0.36,97.02,22.5
2019-07-09 17:00:00,35.31,50.43,2.18,297.0,0.14,97.04,23.45
2019-07-09 18:00:00,34.7,53.53,1.25,282.5,0.06,97.11,23.79
2019-07-09 19:00:00,33.73,63.37,0.96,200.1,0.06,97.19,25.74
2019-07-09 20:00:00,32.46,64.31,1.99,186.1,0.06,97.25,24.83
2019-07-09 21:00:00,31.34,66.38,3.14,190.6,0.07,97.29,24.32
2019-07-09 22:00:00,30.36,69.19,3.76,196.7,0.12,97.31,24.09
2019-07-09 23:00:00,29.61,72.23,3.66,202.6,0.16,97.3,24.09
2019-07-10 00:00:00,29.22,74.3,3.4,206.6,0.15,97.27,24.19
2019-07-10 01:00:00,29.09,75.47,3.2,212.3,0.09,97.23,24.34
2019-07-10 02:00:00,29.04,76.39,3.05,219.9,0.03,97.2,24.48
2019-07-10 03:00:00,29.03,76.96,2.98,229.1,0.01,97.19,24.61
2019-07-10 04:00:00,29.08,76.71,3.02,239.9,0.0,97.2,24.6
2019-07-10 05:00:00,29.49,74.04,3.57,250.0,0.0,97.22,24.39
2019-07-10 06:00:00,31.02,66.61,3.94,257.1,0.03,97.23,24.09
2019-07-10 07:00:00,34.73,45.61,5.19,269.4,0.18,97.22,21.23
2019-07-10 08:00:00,37.2,35.79,6.49,279.1,0.63,97.22,19.55
2019-07-10 09:00:00,38.41,33.76,6.49,284.3,0.67,97.22,19.68
2019-07-10 10:00:00,39.3,32.91,6.37,288.9,0.44,97.18,20.03
2019-07-10 11:00:00,40.01,32.27,6.25,291.8,0.24,97.13,20.34
2019-07-10 12:00:00,40.27,31.99,6.13,293.1,0.2,97.06,20.42
2019-07-10 13:00:00,40.44,31.51,6.0,293.4,0.09,96.99,20.33
2019-07-10 14:00:00,40.03,32.07,5.72,292.1,0.12,96.93,20.26
2019-07-10 15:00:00,39.56,33.08,5.32,289.4,0.2,96.9,20.35
2019-07-10 16:00:00,38.76,35.08,4.79,285.4,0.24,96.88,20.6
2019-07-10 17:00:00,37.16,42.33,3.12,280.0,0.34,96.9,22.23
2019-07-10 18:00:00,35.06,54.08,2.29,271.0,0.63,96.95,24.39
2019-07-10 19:00:00,33.82,60.56,2.34,260.4,1.08,97.0,25.14
2019-07-10 20:00:00,32.84,65.07,2.56,251.4,0.89,97.04,25.42
2019-07-10 21:00:00,31.95,66.57,2.96,247.2,0.4,97.06,24.96
2019-07-10 22:00:00,31.3,66.27,3.55,247.6,0.4,97.05,24.28
2019-07-10 23:00:00,30.71,66.08,4.44,251.0,0.4,97.03,23.66
2019-07-11 00:00:00,30.24,66.22,5.16,253.8,0.2,97.04,23.25
2019-07-11 01:00:00,30.03,65.23,5.64,254.7,0.07,97.05,22.8
2019-07-11 02:00:00,29.9,64.2,5.88,253.5,0.01,97.05,22.43
2019-07-11 03:00:00,29.68,64.55,5.56,252.2,0.0,97.06,22.3
2019-07-11 04:00:00,29.55,64.61,5.4,253.5,0.0,97.08,22.2
2019-07-11 05:00:00,29.85,63.2,5.95,256.0,0.0,97.12,22.13
2019-07-11 06:00:00,31.33,58.05,6.57,256.0,0.0,97.19,22.11
2019-07-11 07:00:00,33.78,49.81,7.6,262.3,0.0,97.25,21.86
2019-07-11 08:00:00,36.25,42.78,7.7,272.9,0.0,97.27,21.61
2019-07-11 09:00:00,38.32,36.83,7.09,282.3,0.01,97.26,21.0
2019-07-11 10:00:00,39.68,33.76,6.58,284.4,0.14,97.23,20.78
2019-07-11 11:00:00,40.57,32.1,6.43,283.3,0.31,97.18,20.73
2019-07-11 12:00:00,41.08,31.27,6.41,281.7,0.58,97.12,20.74
2019-07-11 13:00:00,40.98,31.69,6.37,281.0,0.92,97.06,20.87
2019-07-11 14:00:00,40.39,33.19,6.07,278.9,1.22,97.03,21.11
2019-07-11 15:00:00,39.38,35.86,5.48,275.7,0.86,97.01,21.49
2019-07-11 16:00:00,38.25,40.81,4.24,272.7,0.58,97.01,22.61
2019-07-11 17:00:00,36.54,51.31,2.85,269.0,0.16,97.03,24.86
2019-07-11 18:00:00,34.74,60.19,2.42,264.1,0.03,97.07,25.9
2019-07-11 19:00:00,33.92,60.68,2.57,258.8,0.01,97.12,25.26
2019-07-11 20:00:00,33.45,58.52,3.05,255.4,0.0,97.18,24.2
2019-07-11 21:00:00,33.03,55.7,4.04,253.3,0.0,97.23,22.99
2019-07-11 22:00:00,32.51,54.4,4.95,251.6,0.0,97.25,22.12
2019-07-11 23:00:00,31.91,54.85,5.27,251.1,0.0,97.26,21.71
2019-07-12 00:00:00,31.44,55.93,5.26,249.5,0.0,97.25,21.6
2019-07-12 01:00:00,31.17,56.89,5.48,248.4,0.01,97.24,21.62
2019-07-12 02:00:00,30.98,58.04,5.73,249.7,0.0,97.22,21.78
2019-07-12 03:00:00,30.83,59.22,6.01,251.9,0.0,97.21,21.97
2019-07-12 04:00:00,30.67,60.16,6.17,252.4,0.0,97.23,22.08
2019-07-12 05:00:00,30.82,59.99,6.39,250.6,0.0,97.29,22.18
2019-07-12 06:00:00,31.78,56.89,6.95,249.6,0.0,97.38,22.21
2019-07-12 07:00:00,33.33,51.75,8.31,259.8,0.02,97.44,22.08
2019-07-12 08:00:00,35.31,46.46,8.26,267.1,0.03,97.49,22.12
2019-07-12 09:00:00,37.23,41.18,7.72,270.3,0.04,97.51,21.86
2019-07-12 10:00:00,38.83,36.85,7.24,270.9,0.03,97.49,21.47
2019-07-12 11:00:00,39.95,33.77,6.93,270.2,0.04,97.44,21.02
2019-07-12 12:00:00,40.7,31.52,6.82,269.6,0.03,97.37,20.54
2019-07-12 13:00:00,40.97,30.27,6.85,269.3,0.03,97.31,20.11
2019-07-12 14:00:00,40.93,29.46,6.78,269.5,0.01,97.26,19.65
2019-07-12 15:00:00,40.48,29.41,6.48,268.9,0.0,97.22,19.25
2019-07-12 16:00:00,39.77,29.95,5.97,268.2,0.0,97.2,18.93
2019-07-12 17:00:00,38.55,32.32,4.61,266.1,0.0,97.23,19.1
2019-07-12 18:00:00,36.16,40.31,2.76,261.3,0.0,97.28,20.57
2019-07-12 19:00:00,34.9,43.81,2.7,253.2,0.0,97.35,20.79
2019-07-12 20:00:00,34.22,44.9,2.93,246.1,0.0,97.41,20.58
2019-07-12 21:00:00,33.52,46.18,3.4,243.7,0.0,97.46,20.38
2019-07-12 22:00:00,32.87,47.75,4.01,246.6,0.0,97.49,20.34
2019-07-12 23:00:00,32.22,49.82,4.42,252.5,0.0,97.49,20.44
2019-07-13 00:00:00,31.73,51.41,4.84,258.9,0.0,97.48,20.5
2019-07-13 01:00:00,31.43,52.25,5.19,264.7,0.0,97.46,20.49
2019-07-13 02:00:00,31.27,52.55,5.36,268.4,0.0,97.45,20.43
2019-07-13 03:00:00,31.33,52.0,5.71,271.5,0.0,97.45,20.32
2019-07-13 04:00:00,31.22,51.93,5.92,273.6,0.0,97.47,20.2
2019-07-13 05:00:00,31.26,51.46,6.3,272.9,0.0,97.5,20.1
2019-07-13 06:00:00,32.55,47.57,7.05,268.6,0.0,97.52,20.0
2019-07-13 07:00:00,34.98,40.5,8.37,264.5,0.0,97.54,19.6
2019-07-13 08:00:00,36.86,36.61,9.75,268.5,0.01,97.57,19.62
2019-07-13 09:00:00,38.26,34.73,9.65,272.8,0.03,97.56,20.01
2019-07-13 10:00:00,39.39,33.06,8.97,275.3,0.08,97.53,20.2
2019-07-13 11:00:00,39.87,32.18,8.25,276.1,0.09,97.47,20.17
2019-07-13 12:00:00,40.57,30.76,7.76,276.3,0.13,97.39,20.04
2019-07-13 13:00:00,41.1,29.47,7.42,277.4,0.15,97.32,19.81
2019-07-13 14:00:00,41.08,28.8,7.06,277.6,0.13,97.25,19.41
2019-07-13 15:00:00,40.6,28.8,6.64,277.5,0.14,97.21,19.01
2019-07-13 16:00:00,39.73,29.59,6.1,278.3,0.08,97.2,18.69
2019-07-13 17:00:00,38.35,32.23,4.69,279.8,0.05,97.2,18.86
2019-07-13 18:00:00,35.66,41.18,2.83,283.5,0.03,97.25,20.43
2019-07-13 19:00:00,34.22,45.81,2.58,286.5,0.02,97.3,20.87
2019-07-13 20:00:00,33.46,48.42,2.4,286.2,0.02,97.36,21.08
2019-07-13 21:00:00,32.73,50.99,2.19,282.1,0.01,97.39,21.26
2019-07-13 22:00:00,32.03,53.24,2.06,276.1,0.01,97.41,21.33
2019-07-13 23:00:00,31.41,54.85,2.16,272.1,0.03,97.42,21.22
2019-07-14 00:00:00,30.79,56.71,2.43,270.2,0.05,97.4,21.2
2019-07-14 01:00:00,30.16,58.86,2.79,268.4,0.11,97.4,21.22
2019-07-14 02:00:00,29.65,60.48,2.88,268.2,0.06,97.37,21.18
2019-07-14 03:00:00,29.35,61.27,2.9,271.0,0.02,97.36,21.11
2019-07-14 04:00:00,29.37,60.29,3.57,278.5,0.01,97.35,20.88
2019-07-14 05:00:00,29.94,57.98,3.95,281.1,0.0,97.35,20.78
2019-07-14 06:00:00,31.8,51.63,4.48,277.3,0.0,97.36,20.63
2019-07-14 07:00:00,35.32,38.79,5.18,273.4,0.02,97.37,19.18
2019-07-14 08:00:00,37.61,31.81,6.0,269.7,0.2,97.39,18.03
2019-07-14 09:00:00,38.77,29.76,5.82,268.8,0.21,97.42,17.96
2019-07-14 10:00:00,39.68,28.38,5.45,269.4,0.2,97.4,18.0
2019-07-14 11:00:00,40.17,27.5,5.05,267.5,0.11,97.34,17.9
2019-07-14 12:00:00,40.71,26.4,4.74,263.9,0.05,97.26,17.72
2019-07-14 13:00:00,41.0,25.7,4.56,261.2,0.02,97.19,17.53
2019-07-14 14:00:00,40.98,25.4,4.5,259.5,0.0,97.13,17.33
2019-07-14 15:00:00,40.62,25.59,4.47,258.8,0.0,97.08,17.14
2019-07-14 16:00:00,39.76,26.68,4.35,258.5,0.0,97.05,17.08
2019-07-14 17:00:00,38.28,30.16,3.39,258.4,0.0,97.05,17.74
2019-07-14 18:00:00,35.84,40.27,1.94,263.5,0.0,97.1,20.23
2019-07-14 19:00:00,34.65,44.4,1.76,268.4,0.0,97.18,20.78
2019-07-14 20:00:00,33.89,47.19,1.54,271.1,0.01,97.25,21.08
2019-07-14 21:00:00,33.11,50.34,1.32,267.8,0.01,97.29,21.43
2019-07-14 22:00:00,32.43,53.93,1.17,260.6,0.01,97.32,21.93
2019-07-14 23:00:00,31.92,57.74,0.75,264.7,0.02,97.33,22.57
2019-07-15 00:00:00,31.45,59.99,0.25,310.1,0.03,97.32,22.77
2019-07-15 01:00:00,31.14,61.64,0.29,54.7,0.02,97.28,22.93
2019-07-15 02:00:00,31.08,61.22,0.38,97.5,0.01,97.25,22.75
2019-07-15 03:00:00,30.82,62.47,0.42,167.6,0.0,97.24,22.85
2019-07-15 04:00:00,30.29,65.21,0.76,208.2,0.01,97.24,23.05
2019-07-15 05:00:00,30.43,64.72,1.19,224.3,0.0,97.28,23.05
2019-07-15 06:00:00,31.72,58.3,2.94,253.4,0.05,97.33,22.55
2019-07-15 07:00:00,33.25,52.34,4.77,272.6,1.15,97.37,22.19
2019-07-15 08:00:00,34.57,48.61,5.33,280.4,0.51,97.4,22.18
2019-07-15 09:00:00,35.85,45.55,5.06,284.0,0.97,97.4,22.28
2019-07-15 10:00:00,36.72,44.06,4.55,284.1,1.71,97.37,22.52
2019-07-15 11:00:00,36.84,44.78,4.08,280.5,2.52,97.3,22.89
2019-07-15 12:00:00,36.68,46.24,3.73,273.8,2.71,97.25,23.27
2019-07-15 13:00:00,36.43,48.08,3.5,267.1,2.75,97.21,23.7
2019-07-15 14:00:00,35.88,50.35,3.29,264.4,2.47,97.19,23.96
2019-07-15 15:00:00,35.22,53.92,2.89,265.4,2.26,97.18,24.49
2019-07-15 16:00:00,34.74,57.24,2.44,267.7,2.03,97.18,25.05
2019-07-15 17:00:00,33.76,60.25,2.46,268.4,1.43,97.2,24.98
2019-07-15 18:00:00,32.6,69.53,1.89,269.1,0.99,97.25,26.27
2019-07-15 19:00:00,32.06,79.57,1.13,269.5,0.93,97.32,28.07
2019-07-15 20:00:00,31.81,79.77,0.87,247.8,1.14,97.37,27.84
2019-07-15 21:00:00,31.14,81.32,1.15,218.3,1.33,97.4,27.52
2019-07-15 22:00:00,30.36,83.89,1.39,204.2,1.22,97.44,27.32
2019-07-15 23:00:00,29.65,86.41,1.48,198.6,0.8,97.45,27.17
2019-07-16 00:00:00,29.03,86.89,1.62,199.9,0.51,97.44,26.65
2019-07-16 01:00:00,28.46,86.49,1.78,203.5,0.41,97.42,26.01
2019-07-16 02:00:00,28.03,85.93,1.78,202.1,0.29,97.4,25.48
2019-07-16 03:00:00,27.78,84.87,1.7,198.9,0.15,97.41,25.03
2019-07-16 04:00:00,27.62,83.57,1.68,196.3,0.11,97.43,24.61
2019-07-16 05:00:00,27.93,80.16,2.18,197.1,0.08,97.47,24.22
2019-07-16 06:00:00,28.84,75.33,2.75,203.3,0.14,97.51,24.06
2019-07-16 07:00:00,31.53,60.33,3.29,223.9,0.4,97.56,22.93
2019-07-16 08:00:00,33.77,50.67,3.84,248.1,0.81,97.61,22.14
2019-07-16 09:00:00,34.96,47.5,3.66,265.5,1.26,97.65,22.17
2019-07-16 10:00:00,35.43,47.09,3.15,276.6,1.61,97.65,22.45
2019-07-16 11:00:00,35.48,47.51,2.55,282.5,1.56,97.64,22.64
2019-07-16 12:00:00,35.44,47.92,2.02,284.9,1.72,97.6,22.74
2019-07-16 13:00:00,35.33,48.41,1.6,286.3,1.34,97.57,22.81
2019-07-16 14:00:00,34.78,49.89,1.38,293.0,1.08,97.55,22.82
2019-07-16 15:00:00,34.4,51.28,1.47,308.7,1.19,97.54,22.91
2019-07-16 16:00:00,33.75,54.4,1.61,322.1,1.04,97.53,23.29
2019-07-16 17:00:00,32.94,58.65,1.6,332.8,0.78,97.56,23.77
2019-07-16 18:00:00,31.89,64.2,1.55,341.2,0.57,97.61,24.24
2019-07-16 19:00:00,30.85,76.13,1.31,352.1,0.38,97.68,26.15
2019-07-16 20:00:00,30.49,75.05,1.33,357.4,0.45,97.74,25.54
2019-07-16 21:00:00,30.26,75.44,1.13,357.0,0.48,97.78,25.41
2019-07-16 22:00:00,30.08,75.59,0.91,355.0,0.46,97.79,25.25
2019-07-16 23:00:00,29.89,74.96,0.79,353.4,0.38,97.8,24.94
2019-07-17 00:00:00,29.59,74.97,0.8,357.9,0.37,97.78,24.67
2019-07-17 01:00:00,29.19,76.59,0.87,6.6,0.38,97.77,24.65
2019-07-17 02:00:00,28.74,79.34,1.04,22.1,0.39,97.76,24.81
2019-07-17 03:00:00,28.27,80.05,1.29,34.6,0.41,97.75,24.5
2019-07-17 04:00:00,27.82,79.96,1.49,42.6,0.19,97.75,24.06
2019-07-17 05:00:00,27.77,77.58,1.88,51.2,0.08,97.77,23.51
2019-07-17 06:00:00,28.64,71.26,2.26,61.7,0.43,97.8,22.94
2019-07-17 07:00:00,30.42,62.54,1.52,78.6,0.98,97.83,22.48
2019-07-17 08:00:00,31.54,58.52,0.55,109.1,0.44,97.86,22.45
2019-07-17 09:00:00,32.84,54.81,0.49,248.6,0.43,97.85,22.57
2019-07-17 10:00:00,33.67,52.2,0.91,272.5,0.43,97.81,22.54
2019-07-17 11:00:00,34.68,49.45,1.12,277.2,0.51,97.74,22.58
2019-07-17 12:00:00,35.26,47.58,1.42,278.9,0.65,97.65,22.45
2019-07-17 13:00:00,35.41,47.0,1.66,275.5,0.88,97.58,22.41
2019-07-17 14:00:00,34.93,48.4,1.94,278.6,0.92,97.53,22.44
2019-07-17 15:00:00,34.43,50.31,2.3,284.1,0.77,97.5,22.62
2019-07-17 16:00:00,33.76,53.07,2.55,287.1,0.7,97.5,22.89
2019-07-17 17:00:00,32.76,58.3,2.45,289.0,0.48,97.53,23.52
2019-07-17 18:00:00,31.17,69.63,1.88,290.8,0.31,97.6,24.97
2019-07-17 19:00:00,30.24,75.37,1.71,291.3,0.25,97.67,25.4
2019-07-17 20:00:00,29.75,76.65,1.62,287.2,0.2,97.72,25.23
2019-07-17 21:00:00,29.19,79.16,1.5,280.0,0.2,97.76,25.21
2019-07-17 22:00:00,28.69,81.41,1.37,275.5,0.13,97.77,25.21
2019-07-17 23:00:00,28.28,83.08,1.19,275.3,0.09,97.76,25.16
2019-07-18 00:00:00,27.9,85.36,0.93,279.3,0.07,97.73,25.25
2019-07-18 01:00:00,27.56,86.89,0.75,287.9,0.08,97.71,25.21
2019-07-18 02:00:00,27.32,87.81,0.68,297.3,0.1,97.69,25.16
2019-07-18 03:00:00,27.24,88.1,0.64,301.0,0.14,97.69,25.12
2019-07-18 04:00:00,27.18,88.29,0.57,300.6,0.12,97.7,25.11
2019-07-18 05:00:00,27.39,86.7,0.56,291.0,0.18,97.74,25.0
2019-07-18 06:00:00,28.01,81.95,0.76,269.2,0.11,97.79,24.65
2019-07-18 07:00:00,28.59,77.08,0.99,255.4,0.08,97.84,24.21
2019-07-18 08:00:00,28.83,74.07,1.07,242.2,0.05,97.88,23.78
2019-07-18 09:00:00,29.36,70.89,1.22,233.3,0.07,97.88,23.56
2019-07-18 10:00:00,29.99,67.51,1.21,239.6,0.11,97.85,23.34
2019-07-18 11:00:00,30.76,64.01,0.62,258.0,0.19,97.79,23.18
2019-07-18 12:00:00,32.24,58.67,0.17,6.7,0.3,97.7,23.15
2019-07-18 13:00:00,33.48,54.52,0.44,74.1,0.48,97.61,23.08
2019-07-18 14:00:00,34.12,52.35,0.36,125.9,0.48,97.55,22.99
2019-07-18 15:00:00,34.29,51.56,0.6,185.7,0.4,97.53,22.9
2019-07-18 16:00:00,33.97,52.62,0.86,196.1,0.21,97.5,22.94
2019-07-18 17:00:00,33.42,55.39,0.99,200.6,0.08,97.5,23.27
2019-07-18 18:00:00,32.46,62.75,0.94,206.6,0.02,97.53,24.44
2019-07-18 19:00:00,31.87,65.52,0.86,209.8,0.01,97.59,24.6
2019-07-18 20:00:00,31.56,65.56,0.85,213.5,0.0,97.64,24.34
2019-07-18 21:00:00,31.21,66.1,0.82,220.1,0.0,97.68,24.15
2019-07-18 22:00:00,30.88,66.61,0.75,229.3,0.0,97.7,23.96
2019-07-18 23:00:00,30.53,67.25,0.66,243.8,0.0,97.7,23.79
2019-07-19 00:00:00,30.1,68.52,0.53,257.0,0.0,97.68,23.69
2019-07-19 01:00:00,29.83,68.96,0.41,260.1,0.0,97.66,23.55
2019-07-19 02:00:00,29.66,69.41,0.36,238.5,0.0,97.65,23.49
2019-07-19 03:00:00,29.25,71.49,0.46,198.8,0.0,97.66,23.58
2019-07-19 04:00:00,28.64,74.87,0.7,166.8,0.0,97.7,23.77
2019-07-19 05:00:00,28.53,75.97,1.04,155.6,0.01,97.74,23.9
2019-07-19 06:00:00,30.02,68.73,1.44,168.8,0.0,97.79,23.68
2019-07-19 07:00:00,31.87,61.42,1.69,180.0,0.01,97.83,23.56
2019-07-19 08:00:00,33.29,56.6,1.75,188.2,0.03,97.85,23.52
2019-07-19 09:00:00,34.54,52.88,1.64,195.9,0.05,97.86,23.55
2019-07-19 10:00:00,35.68,49.53,1.58,201.9,0.05,97.83,23.5
2019-07-19 11:00:00,36.68,46.36,1.56,204.3,0.07,97.78,23.33
2019-07-19 12:00:00,37.39,43.75,1.59,204.5,0.12,97.69,23.01
2019-07-19 13:00:00,37.68,42.26,1.65,204.4,0.15,97.63,22.7
2019-07-19 14:00:00,37.66,41.37,1.59,205.0,0.12,97.58,22.32
2019-07-19 15:00:00,37.49,40.54,1.47,207.1,0.1,97.53,21.84
2019-07-19 16:00:00,36.93,40.91,1.33,209.6,0.06,97.53,21.49
2019-07-19 17:00:00,36.15,43.15,1.14,208.8,0.01,97.53,21.67
2019-07-19 18:00:00,34.95,49.55,0.87,202.4,0.0,97.58,22.82
2019-07-19 19:00:00,34.23,52.95,0.77,180.0,0.0,97.62,23.28
2019-07-19 20:00:00,33.56,55.24,0.97,161.4,0.0,97.69,23.35
2019-07-19 21:00:00,32.56,59.4,1.22,156.4,0.0,97.74,23.63
2019-07-19 22:00:00,31.72,62.23,1.31,152.7,0.0,97.76,23.62
2019-07-19 23:00:00,31.1,64.34,1.21,145.8,0.0,97.78,23.59
2019-07-20 00:00:00,30.5,66.44,1.06,131.2,0.0,97.78,23.55
2019-07-20 01:00:00,29.76,69.43,1.07,110.8,0.0,97.78,23.59
2019-07-20 02:00:00,29.04,73.56,1.18,99.3,0.0,97.78,23.86
2019-07-20 03:00:00,28.5,77.05,1.24,101.1,0.01,97.8,24.11
2019-07-20 04:00:00,28.11,79.96,1.3,109.3,0.03,97.82,24.35
2019-07-20 05:00:00,28.27,80.25,1.97,116.8,0.01,97.85,24.56
2019-07-20 06:00:00,29.95,71.16,2.21,129.7,0.07,97.91,24.18
2019-07-20 07:00:00,32.75,56.1,2.08,144.8,0.28,97.95,22.88
2019-07-20 08:00:00,34.37,49.89,2.17,150.7,0.4,97.97,22.44
2019-07-20 09:00:00,35.62,46.19,2.29,155.5,0.24,97.96,22.3
2019-07-20 10:00:00,36.77,43.12,2.37,160.5,0.23,97.92,22.22
2019-07-20 11:00:00,37.55,41.04,2.46,165.6,0.18,97.85,22.1
2019-07-20 12:00:00,38.14,39.47,2.5,170.8,0.16,97.78,21.98
2019-07-20 13:00:00,38.5,38.3,2.49,174.7,0.17,97.71,21.79
2019-07-20 14:00:00,38.52,37.89,2.53,179.1,0.13,97.65,21.64
2019-07-20 15:00:00,38.13,38.31,2.48,181.2,0.1,97.61,21.48
2019-07-20 16:00:00,37.27,40.11,2.32,182.5,0.07,97.58,21.47
2019-07-20 17:00:00,36.23,43.55,2.0,182.0,0.0,97.58,21.88
2019-07-20 18:00:00,34.43,52.98,1.44,177.6,0.0,97.6,23.4
2019-07-20 19:00:00,33.29,57.88,1.45,166.8,0.0,97.63,23.75
2019-07-20 20:00:00,32.55,60.21,1.46,154.5,0.0,97.68,23.77
2019-07-20 21:00:00,31.8,63.2,1.47,143.6,0.0,97.72,23.91
2019-07-20 22:00:00,31.13,65.94,1.42,132.7,0.0,97.76,24.02
2019-07-20 23:00:00,30.59,68.59,1.27,121.2,0.0,97.79,24.17
2019-07-21 00:00:00,30.06,72.32,1.3,113.0,0.0,97.79,24.56
2019-07-21 01:00:00,29.52,76.16,1.6,108.5,0.0,97.78,24.89
2019-07-21 02:00:00,29.11,78.54,1.82,112.3,0.0,97.77,25.02
2019-07-21 03:00:00,28.82,79.76,2.06,122.9,0.01,97.78,24.99
2019-07-21 04:00:00,28.55,80.85,2.41,133.5,0.01,97.81,24.96
2019-07-21 05:00:00,28.67,80.33,3.28,139.5,0.02,97.86,24.97
2019-07-21 06:00:00,30.17,72.85,4.14,146.4,0.17,97.91,24.78
2019-07-21 07:00:00,32.37,61.41,5.06,154.5,0.7,97.96,24.02
2019-07-21 08:00:00,33.89,54.83,5.05,157.7,1.2,97.98,23.55
2019-07-21 09:00:00,34.87,51.9,4.6,158.2,0.89,97.97,23.53
2019-07-21 10:00:00,35.68,49.95,4.01,158.7,0.99,97.94,23.64
2019-07-21 11:00:00,36.22,48.94,3.33,159.4,0.94,97.86,23.8
2019-07-21 12:00:00,36.66,47.86,2.73,159.8,0.72,97.78,23.84
2019-07-21 13:00:00,36.95,46.97,2.16,159.7,0.5,97.69,23.79
2019-07-21 14:00:00,36.98,46.69,1.78,154.7,0.48,97.63,23.71
2019-07-21 15:00:00,36.78,46.77,1.6,147.5,0.35,97.56,23.57
2019-07-21 16:00:00,36.21,47.72,1.51,140.6,0.12,97.51,23.38
2019-07-21 17:00:00,35.37,50.75,1.43,136.1,0.01,97.51,23.63
2019-07-21 18:00:00,33.93,59.23,1.28,129.3,0.0,97.55,24.85
2019-07-21 19:00:00,32.8,65.13,1.36,120.0,0.0,97.6,25.4
2019-07-21 20:00:00,32.1,67.11,1.47,118.8,0.0,97.64,25.24
2019-07-21 21:00:00,31.4,69.28,1.57,122.8,0.0,97.67,25.11
2019-07-21 22:00:00,30.73,72.02,1.7,124.0,0.0,97.68,25.12
2019-07-21 23:00:00,30.26,72.92,2.01,123.2,0.0,97.69,24.88
2019-07-22 00:00:00,29.83,74.74,2.71,123.4,0.0,97.69,24.88
2019-07-22 01:00:00,29.29,77.66,3.22,125.3,0.0,97.68,25.01
2019-07-22 02:00:00,28.82,80.23,3.07,128.9,0.0,97.69,25.08
2019-07-22 03:00:00,28.47,81.84,2.53,133.4,0.0,97.69,25.09
2019-07-22 04:00:00,28.13,83.53,1.93,138.4,0.0,97.72,25.1
2019-07-22 05:00:00,28.3,82.85,2.15,142.5,0.02,97.75,25.13
2019-07-22 06:00:00,30.1,73.92,2.48,157.8,0.33,97.79,24.96
2019-07-22 07:00:00,32.47,62.7,2.89,175.6,0.8,97.81,24.46
2019-07-22 08:00:00,34.25,55.95,2.64,182.0,0.07,97.8,24.21
2019-07-22 09:00:00,35.75,51.17,2.26,185.3,0.08,97.78,24.11
2019-07-22 10:00:00,36.97,47.69,1.9,192.8,0.06,97.73,24.06
2019-07-22 11:00:00,37.79,45.19,1.68,202.4,0.07,97.66,23.9
2019-07-22 12:00:00,38.39,43.26,1.63,211.0,0.1,97.59,23.71
2019-07-22 13:00:00,38.68,42.11,1.68,215.3,0.11,97.52,23.54
2019-07-22 14:00:00,38.82,41.24,1.61,217.4,0.07,97.45,23.3
2019-07-22 15:00:00,38.53,41.1,1.52,220.5,0.07,97.4,22.99
2019-07-22 16:00:00,37.86,42.18,1.57,221.1,0.05,97.37,22.82
2019-07-22 17:00:00,36.86,45.52,1.56,219.5,0.01,97.37,23.18
2019-07-22 18:00:00,35.08,54.9,1.37,217.3,0.0,97.41,24.62
2019-07-22 19:00:00,33.92,58.86,1.59,213.7,0.0,97.45,24.71
2019-07-22 20:00:00,33.2,61.58,1.7,213.5,0.0,97.5,24.83
2019-07-22 21:00:00,32.54,63.26,1.75,214.1,0.0,97.55,24.66
2019-07-22 22:00:00,31.98,65.31,1.66,214.9,0.0,97.59,24.67
2019-07-22 23:00:00,31.43,67.58,1.36,216.6,0.0,97.6,24.72
2019-07-23 00:00:00,30.91,70.09,1.0,220.5,0.01,97.6,24.84
2019-07-23 01:00:00,30.48,72.56,0.65,237.5,0.02,97.59,25.01
2019-07-23 02:00:00,30.21,73.76,0.51,275.6,0.02,97.58,25.02
2019-07-23 03:00:00,30.0,74.19,0.61,315.0,0.01,97.59,24.92
2019-07-23 04:00:00,29.74,75.21,0.71,340.3,0.02,97.6,24.9
2019-07-23 05:00:00,29.93,74.85,0.82,1.4,0.02,97.63,25.0
2019-07-23 06:00:00,31.91,64.84,0.6,358.1,0.06,97.66,24.49
2019-07-23 07:00:00,33.99,55.84,0.76,263.2,0.12,97.69,23.94
